"","E_It","N","R0","k","effect","inter_day","mean_Rt0","var_Rt0","mean_Rt1","var_Rt1","mean_It","var_It","mean_It1_con","var_It1_con","mean_It1_trt","var_It1_trt","nsample","lower_bound","sufficient_ncluster","adjusted_sufficient_ncluster"
"31",0.005,10000,1.5,0.4,0.4,68,1.49072657863524,1.8983090584636,0.426799399592973,0.1604031008777,48.7963333333333,705.970176614427,53.4823333333333,458.536533400022,16.7246666666667,74.5837194620429,100,29.1996668372228,"76","78.9893333333333"
"32",0.005,10000,1.5,0.4,0.4,68,1.49072657863524,1.8983090584636,0.426799399592973,0.1604031008777,48.7963333333333,705.970176614427,53.4823333333333,458.536533400022,16.7246666666667,74.5837194620429,1000,4.98938829700867,"10","10.3933333333333"
"33",0.005,10000,2,0.7,0.2,24,5.30915837277462,4.93674675144894,2.95010335739442,1.22855355581561,51.3276666666667,562.271058241636,233.465666666667,2894.91912759809,134.612666666667,1653.52914927198,100,24.8403357700525,"41","41.041"
"34",0.005,10000,2,0.7,0.2,24,5.30915837277462,4.93674675144894,2.95010335739442,1.22855355581561,51.3276666666667,562.271058241636,233.465666666667,2894.91912759809,134.612666666667,1653.52914927198,1000,5.04428910680554,"13","13.013"
"35",0.005,10000,2,0.7,0.4,24,5.25358942020603,4.60727558764892,1.36034165477849,0.259218277419106,51.9283333333333,607.416336000889,232.224666666667,2989.52203223297,64.6873333333333,628.982567077915,100,8.00598535885104,"12","12.004"
"36",0.005,10000,2,0.7,0.4,24,5.25358942020603,4.60727558764892,1.36034165477849,0.259218277419106,51.9283333333333,607.416336000889,232.224666666667,2989.52203223297,64.6873333333333,628.982567077915,1000,2.49650765755508,"4","4.00133333333333"
"37",0.005,10000,2,0.4,0.2,30,4.17238955370648,8.88681765842911,2.35684398992268,1.99937035066939,50.9523333333333,826.128770812493,157.271,1697.54007235745,94.354,994.676909636545,100,33.9237308421699,"69","69.184"
"38",0.005,10000,2,0.4,0.2,30,4.17238955370648,8.88681765842911,2.35684398992268,1.99937035066939,50.9523333333333,826.128770812493,157.271,1697.54007235745,94.354,994.676909636545,1000,7.07955637120021,"20","20.0533333333333"
"39",0.005,10000,2,0.4,0.4,30,4.1366949161703,8.63443981722806,1.13401160888964,0.480000345324661,52.195,850.991972324108,159.373333333333,1598.139335334,49.0203333333333,390.742167277982,100,10.5322796762505,"19","19.0443333333333"
"40",0.005,10000,2,0.4,0.4,30,4.1366949161703,8.63443981722806,1.13401160888964,0.480000345324661,52.195,850.991972324108,159.373333333333,1598.139335334,49.0203333333333,390.742167277982,1000,3.01191978201767,"6","6.014"
"41",0.0045,10000,2,0.1,0.2,56,1.64328823908251,7.40676888563101,0.930896743795118,1.83112329802964,44.0416666666667,528.484091919529,37.049,279.863886962321,23.7486666666667,132.559684783817,100,104.121890107981,"549","643.428"
"42",0.0045,10000,2,0.1,0.2,56,1.64328823908251,7.40676888563101,0.930896743795118,1.83112329802964,44.0416666666667,528.484091919529,37.049,279.863886962321,23.7486666666667,132.559684783817,1000,23.4105602647273,"92","107.824"
"43",0.0045,10000,2,0.1,0.4,55,1.71315361954835,7.88761236458638,0.49956755041721,0.419747925334857,43.9273333333333,553.892683783483,37.5283333333333,286.258616761143,13.7193333333333,53.8845210625764,100,31.7659840177743,"150","173.1"
"44",0.0045,10000,2,0.1,0.4,55,1.71315361954835,7.88761236458638,0.49956755041721,0.419747925334857,43.9273333333333,553.892683783483,37.5283333333333,286.258616761143,13.7193333333333,53.8845210625764,1000,7.87954286771641,"22","25.388"
"45",0.02,100,1.5,0.7,0.2,11,0.980542857142857,2.6233990678996,0.606567063492063,1.44764354625289,1.77933333333333,1.50514126931199,1.51966666666667,4.37640535734134,0.977,2.66402567522508,10,593.052896497261,">=1000",">=1000"
"46",0.02,100,1.5,0.7,0.2,11,0.980542857142857,2.6233990678996,0.606567063492063,1.44764354625289,1.77933333333333,1.50514126931199,1.51966666666667,4.37640535734134,0.977,2.66402567522508,50,207.359226976445,"297","1089.099"
"47",0.02,100,1.5,0.7,0.2,11,0.980542857142857,2.6233990678996,0.606567063492063,1.44764354625289,1.77933333333333,1.50514126931199,1.51966666666667,4.37640535734134,0.977,2.66402567522508,100,159.148372230976,"146","535.382"
"48",0.02,100,1.5,0.7,0.4,9,0.992744444444444,2.97072404194948,0.347900264550265,0.685650078611,1.55133333333333,0.958351005890853,1.38933333333333,4.37654507057908,0.508333333333333,1.14697954873847,10,194.001886439215,"408","1334.16"
"49",0.02,100,1.5,0.7,0.4,9,0.992744444444444,2.97072404194948,0.347900264550265,0.685650078611,1.55133333333333,0.958351005890853,1.38933333333333,4.37654507057908,0.508333333333333,1.14697954873847,50,68.0283847398927,"97","317.19"
"50",0.02,100,1.5,0.7,0.4,9,0.992744444444444,2.97072404194948,0.347900264550265,0.685650078611,1.55133333333333,0.958351005890853,1.38933333333333,4.37654507057908,0.508333333333333,1.14697954873847,100,52.2843282023439,"45","147.15"
"51",0.02,100,1.5,0.4,0.2,9,0.746215873015873,1.99245352014289,0.497995238095238,1.13466506429581,1.53466666666667,0.928441035900856,1.07766666666667,3.21270545737468,0.735333333333333,1.98194553740136,10,1266.78092851417,">=1000",">=1000"
"52",0.02,100,1.5,0.4,0.2,9,0.746215873015873,1.99245352014289,0.497995238095238,1.13466506429581,1.53466666666667,0.928441035900856,1.07766666666667,3.21270545737468,0.735333333333333,1.98194553740136,50,470.376213110904,"611","2239.11133333333"
"53",0.02,100,1.5,0.4,0.2,9,0.746215873015873,1.99245352014289,0.497995238095238,1.13466506429581,1.53466666666667,0.928441035900856,1.07766666666667,3.21270545737468,0.735333333333333,1.98194553740136,100,370.825944617874,"299","1095.73533333333"
"54",0.02,100,1.5,0.4,0.4,10,0.749464947089947,1.93442498611234,0.300877777777778,0.531160036631006,1.63833333333333,1.19993053239969,1.10533333333333,3.12794753806824,0.465666666666667,1.02049472046238,10,305.935651478723,"736","2826.24"
"55",0.02,100,1.5,0.4,0.4,10,0.749464947089947,1.93442498611234,0.300877777777778,0.531160036631006,1.63833333333333,1.19993053239969,1.10533333333333,3.12794753806824,0.465666666666667,1.02049472046238,50,113.033991448419,"158","606.72"
